"Light" "Wind.Speed" "Air.Pressure" "Air.Temperature" "Water.temperature"
"520" 9.48733 12.4524 1007.4 28.2 29.5696
"521" 26.0488 24.9732 1012.6 26 25.91
"522" 0.033308 14.0652 1010.7 26.7 27.8753
"523" 1818.13 38.304 1010.7 25.3 26.3897
"524" 0.0134 21.744 1003.3 29.2 29.6346
"525" 0.045969 34.74 1003.9 28.1 29.1584
"526" -0.004651 6.39 1010 28.6 29.3683
"527" -0.015108 48.096 1013.7 24.4 25.088
"528" 589.684 41.544 1007.9 28.1 28.9337
"529" 0.005792 31.644 1003.4 29.4 29.3936
"530" 665.114 32.544 1012.2 25.4 26.8387
"531" 73.8162 15.3504 1013.4 25.3 25.1414
"532" 696.214 35.136 1008.6 27.5 28.2664
"533" 45.4937 31.212 1012.6 26.1 26.834
"534" 9.9e-05 40.248 1016.1 25.3 25.1428
"535" 1529.96 19.4652 1010.1 27 27.2349
"536" 0.000852 17.4564 1005.3 28.9 29.3597
"537" 1871.48 38.556 1015.8 25.4 25.571
"538" -0.036628 28.2528 1015.4 24.6 25.2213
"539" -0.010835 12.5496 1010.8 25 27.04
"540" 0.020241 23.2848 1008.1 27.9 29.2845
"541" 0.023158 27.9936 1002.5 29.1 29.0063
"542" 7.45319 27.3672 1008.8 25.9 28.9078
"543" -0.007172 14.7456 1010.7 25.1 27.0523
"544" 323.366 24.7032 1009.3 29 29.2223
"545" 0.045065 16.9884 1005.3 28 29.166
"546" 0.011944 12.3372 1012.6 25.8 26.8414
"547" 0.035588 7.7904 1006.3 30 29.7684
"548" -0.015451 45.504 1014 24.4 25.1544
"549" 0.022846 24.9012 1011.9 25.8 27.412
"550" 0.002981 29.232 1011.9 27.3 27.9005
"551" 1713.2 18.5256 1004 29.9 28.8884
"552" -0.008354 3.6216 1006.3 29.9 29.8544
"553" 1158.33 30.816 1004 27.5 29.3749
"554" 0.009126 28.944 1016.3 24.9 25.2309
"555" 67.5207 22.338 1011.3 26.4 27.2687
"556" -0.004205 30.672 1014.3 24.7 25.2372
"557" -0.013583 39.78 1011.7 24.3 26.616
"558" -0.008726 10.4544 1004.5 25.8 29.3806
"559" 295.163 42.192 1013.7 25.2 25.0206
"560" -0.000725 9.792 1004.5 30.8 29.619
"561" 0.055745 32.652 1015.4 25.6 25.1202
"562" 2186.32 26.3448 1008.6 28 28.5209
"563" -0.009937 31.176 1009.7 28.9 29.4113
"564" 11.0373 18.9864 1002.8 27.3 29.3914
"565" 651.063 20.538 1010 27 27.3251
"566" 0.002953 39.996 1015 25.3 25.4353
"567" 25.8857 14.0148 1012.9 25.4 25.8592
"568" 122.739 36 1015.3 24.3 24.7806
"569" 2404.6 29.448 1005.6 27.1 28.5628
"570" 845.012 41.94 1016.7 25 25.238
"571" 474.22 37.512 999.6 29.5 29.0777
"572" 0.037753 31.968 1012.9 24.5 25.7124
"573" 0.027718 31.968 1015.1 25.9 25.4689
"574" 1131.14 22.9356 1011.4 26.4 27.1157
"575" 0.033874 31.248 1015 26.3 27.3932
"576" -0.022681 41.112 1011.9 26.8 28.2219
"577" 1828.82 30.816 1013.3 26.5 27.3004
"578" 0.011032 9.1116 1005.9 29.7 29.1385
"579" 0.420972 22.9572 1008.4 26.9 28.021
"580" 2018.28 15.6996 1009.5 29.4 30.1488
"581" 0.022412 31.788 1014.8 26.8 27.1109
"582" 0.054488 7.074 1003.9 27.8 29.151
"583" 0.000364 32.976 999.5 29.3 29.0509
"584" 1018.7 12.3516 1010.1 26.1 27.0386
"585" 0.027835 12.1032 1009 29.6 29.7093
"586" 2137.93 13.032 1009.1 28.4 29.459
"587" -0.003039 26.3556 1006 25.5 29.009
"588" 1444.11 36.036 1016.8 24.4 25.3982
"589" -0.038016 23.634 1014.5 27 27.6299
"590" 1920.27 12.4704 1006.9 29.7 28.8629
"591" 177.985 11.3868 1003.8 27.6 28.499
"592" 0.02392 37.836 1014.8 24.8 25.1543
"593" 2172.21 6.426 1009.1 28.6 29.5842
"594" 0.044251 10.08 1011.2 24.6 25.177
"595" 1963.01 18.6876 1009.3 28 29.2719
"596" 91.3282 30.312 1001 29.6 29.5669
"597" 0.011294 24.0408 1012.6 26 26.8054
"598" 1290.35 16.8084 1007.8 28.9 29.4418
"599" 811.132 39.492 1007.4 28.6 29.0567
"600" 758.979 9.4608 1009 28.1 29.4047
"601" 1869.55 34.992 1008.7 27.8 28.7387
"602" 0.019795 17.0676 1011.1 26.2 26.9889
"603" 0.012518 16.3584 1013.2 24.7 24.8726
"604" 947.744 13.3308 1007.2 29.2 28.7986
"605" -0.004408 16.704 1003.6 27.7 29.6001
"606" 0.038479 23.076 1013.2 27.8 27.7592
"607" -0.031227 34.056 1014.2 24.7 25.2928
"608" 2077.08 27.18 1009.4 27.9 28.5223
"609" 136.062 29.916 1005.9 28.2 29.0912
"610" -0.006112 30.816 1011.1 25.9 29.3129
"611" 0.025558 36.18 1015.3 26.6 27.1836
"612" 0.027369 28.944 1004.3 29.7 29.5944
"613" 0.040185 23.7132 1014 26.8 26.933
"614" -0.282025 0.4392 1017.3 22.2 26.4335
"615" 928.233 13.4244 1013.6 22.2 25.8894
"616" 1695.67 27.1656 1009.6 27 28.6756
"617" 658.605 10.8936 1004.9 29.9 29.3384
"618" 0.041665 22.6944 1010.6 25.4 26.9561
"619" 1847.35 43.416 999.8 29.3 29.1761
"620" 0.006895 26.4636 1014.3 25.3 25.7933
"621" 0.035382 22.5288 1013.6 25 25.6784
"622" 1425.39 25.002 1001.8 28.1 28.7988
"623" 0.002785 12.7692 1003.4 29.6 29.312
"624" 85.4564 31.32 1015.9 24.7 24.97
"625" 173.261 38.7 1007.7 26.9 29.1392
"626" 10.5651 14.0724 1006.8 28.4 29.5177
"627" 2160.11 17.2476 1010.7 27.5 27.6882
"628" 1151.42 36.072 1014.7 25.2 25.8683
"629" 1581.45 24.1596 1006.3 27.7 28.6527
"630" 159.189 29.592 1011.1 27.2 27.438
"631" 1312.32 16.5384 1003.3 29.4 29.3274
"632" 0.06886 45 1010.5 23.2 26.6525
"633" 1937.55 34.776 1011.2 28.5 28.6133
"634" -0.00173 28.836 1012.6 25.8 26.8434
"635" 760.007 14.9472 1007.4 26.1 26.7835
"636" 1999.04 32.328 1013.7 25.1 25.519
"637" 781.29 12.1824 1007.4 29.1 28.8319
"638" 1759.58 41.292 1015.3 25.5 25.5546
"639" 19.5674 32.76 1001.2 29.8 29.1505
"640" -0.006869 33.66 1013.8 26 26.9853
"641" 0.008241 10.6416 1002.7 28.4 29.3114
"642" 12.8975 11.376 1002.5 27.6 29.4711
"643" 1620.58 23.3244 1009 28.4 29.242
"644" 1494.82 33.084 1017.3 25 25.1497
"645" 1963.74 10.7316 1009 26.1 26.4814
"646" -0.030872 29.304 1012.4 24.5 25.9107
"647" -0.030207 11.4192 1011.9 24.7 25.2169
"648" 0.011378 23.7168 1012.2 25.8 27.6143
"649" 1586.03 12.87 1007.8 25.9 26.1606
"650" 0.010413 26.658 1007.8 28.3 29.1549
"651" 463.978 30.528 1010.8 27.1 27.3736
"652" 355.94 16.56 1010.7 25.9 26.9026
"653" -0.018096 47.7 1015.3 25.2 25.4325
"654" 1903.73 34.92 1013.8 24.4 25.5183
"655" 268.42 33.768 1012.6 25.9 27.281
"656" 0.005841 30.312 1013.3 27.4 27.8066
"657" 0.018366 9.5832 1009.8 28.6 28.9004
"658" -0.0198 38.196 1011.6 24.5 25.0034
"659" 0.051003 18.7596 1006.5 27.1 29.0382
"660" 528.353 30.42 1010 26.8 27.904
"661" 431.557 31.428 1020 25.1 25.5794
"662" 1373.22 23.7564 1009 27.7 28.646
"663" 286.547 29.304 1012 25.3 26.8797
"664" 2079.07 20.1348 1012.8 25.4 26.6857
"665" 1759.07 28.7964 1010.2 27.3 27.5926
"666" 1423.63 21.5532 1011.2 26.3 27.1341
"667" 1446.69 32.184 998.8 29.1 29.386
"668" 0.000765 9.0648 1003.1 29.7 29.6481
"669" 0.44545 12.2904 1008.3 28 29.4083
"670" 0.040348 7.0092 1005.4 28.1 29.6231
"671" 2102.64 22.3488 1013.8 25.6 25.933
"672" 2056.64 21.5172 1011.1 28.8 29.297
"673" 0.006306 34.74 1012.6 27.3 27.8324
"674" -0.004546 12.7116 1014.1 25.5 25.0217
"675" 1840.74 12.0924 1005.3 29.8 29.2769
"676" 1177.6 10.1844 1009.1 28.1 29.4529
"677" 0.028637 36.36 1011 28.4 28.9125
"678" 1.56757 30.636 1014.8 24.7 25.4099
"679" 3.06071 21.9348 1001.8 30.2 29.5783
"680" 0.028818 12.8772 1010.9 24.6 25.1284
"681" 359.176 22.4244 1003 29.4 28.8926
"682" 25.9263 22.4136 1014.4 25.7 26.1049
"683" 1099.36 25.6752 1010.2 27.5 27.6255
"684" 1907.45 43.38 1018.2 25.2 25.8889
"685" -0.020674 35.244 1010.3 27.4 28.9478
"686" 1047.62 21.5676 1004.9 27.6 29.3197
"687" 0.019174 36.432 1016.8 25.2 25.3089
"688" 0.012807 30.528 1014.7 24.5 24.9799
"689" 1319.88 23.1192 1015.1 25.3 25.6076
"690" 11.0919 41.652 1007 28.4 28.858
"691" 709.909 27.9144 1012 25.2 25.9499
"692" 2076.72 14.9148 1004.3 29.7 29.354
"693" 0.010477 0.4248 1016.9 22.3 26.4471
"694" 0.045439 42.3 1012.6 24.2 25.123
"695" 0.021664 24.7608 1005.5 26.9 28.9699
"696" 0.033641 12.7944 1009.3 29.4 29.5579
"697" 947.402 8.55 1009.6 24.8 25.2176
"698" 2284.52 38.7 1008 29 29.014
"699" 0.466708 26.2944 1004.1 29.8 29.2946
"700" -0.033138 15.4008 1006.2 27.9 28.4498
"701" 733.159 37.98 1010.1 27.4 28.442
"702" 263.068 8.1756 1003.9 27.7 28.7685
"703" 1815.84 14.9076 1012.8 25.4 25.5366
"704" 0.026575 13.878 1012.8 26.4 26.9391
"705" 1090.05 25.8408 1006 29.2 29.4214
"706" 1818.98 18.4104 1007.4 28.2 28.7553
"707" 0.010462 23.2164 1007 28.4 29.2564
"708" 1620.58 41.148 1011.2 25.4 26.433
"709" 0.019761 20.6568 1012.3 26.2 27.6328
"710" 1580.86 36.864 1012.8 24.6 25.1588
"711" 0.020879 33.732 1007 28.3 28.9376
"712" 1084.5 43.848 1015.3 24.6 25.064
"713" -0.012527 31.536 1012.2 25.5 26.6509
"714" 1290.09 11.4516 1009.3 26.8 27.4611
"715" 1075.41 19.6704 1004.2 28.5 28.8941
"716" 0.000208 12.5892 1007 28.6 29.8377
"717" 0.013471 0.3744 1014 25.4 25.5582
"718" 865.322 29.412 1013.1 26.5 27.5004
"719" 1272.04 15.6132 1010.9 25.5 25.2357
"720" 0.006557 29.448 1013.3 26.1 27.4912
"721" 2042.95 0.3168 1013.7 25.7 25.9073
"722" 0.009736 46.152 1013.8 25 25.2507
"723" 0.021759 34.848 1010.5 26 27.0193
"724" 2116.16 38.7 1013 26.4 26.9187
"725" 0.037565 33.516 1014.3 25.9 25.6374
"726" 1768.7 37.008 1013 24.6 25.4417
"727" -0.022337 14.9832 1010.2 25.7 27.1469
"728" 0.010879 9.9504 1009.9 28.8 28.9029
"729" 0.021399 15.9192 1009.9 28.7 29.5312
"730" 1898.79 22.3092 1012.3 25.8 25.2978
"731" 0.042239 35.784 1003.8 26.3 29.083
"732" 100.696 30.132 1006.5 27.7 28.9427
"733" 1671.59 12.258 1007.4 28.6 29.2259
"734" 0.000358 25.11 1011.9 25.9 27.5064
"735" 1703.08 36.684 1014.6 25.3 25.4492
"736" 0.012721 6.7032 1006.4 28.8 29.1486
"737" -0.002539 35.388 1010.3 28.7 29.1199
"738" 1807.77 27.8964 1014.1 26.6 26.5298
"739" -0.006046 13.1508 1009.4 28.2 29.5703
"740" 1096.51 26.352 1013.6 26.3 26.9058
"741" 1476.05 19.4724 1012.2 26.6 27.2142
"742" 0.008706 18.5076 1007.2 26.9 28.7198
"743" 1.4272 0.4896 1011.5 22.3 26.0269
"744" 1641.3 18.2844 1004.3 29 29.6043
"745" 2013.14 41.544 1015.1 24.6 25.8551
"746" 1639.34 21.9708 1012.7 25.7 25.9426
"747" 1025.63 14.5404 1000.1 27.6 29.0016
"748" 1817.64 32.58 1012.5 26.5 26.8535
"749" 0.005786 27.5904 1010.2 27.2 28.8902
"750" 58.4998 4.8636 1009.8 25.9 26.7442
"751" 0.020058 37.26 1008.9 26.5 28.9582
"752" 994.182 30.744 1010.3 25.6 26.3339
"753" 1565.09 20.304 1012.4 26.6 27.3462
"754" -0.001366 12.2832 1002.8 27.9 29.1262
"755" 0.045062 14.1408 1004.2 27.5 28.8163
"756" 0.024801 32.184 1008.8 25.6 29.0072
"757" 0.057208 10.278 1004.6 30.4 29.6299
"758" 2114.51 22.5108 1013.8 25.6 25.9286
"759" -0.019484 38.052 1003 28.6 29.1587
"760" -0.003521 38.88 1012 27.5 28.2388
"761" 2029.12 38.304 1007.9 27.4 28.8192
"762" -0.000941 31.032 1012.6 24.4 25.3606
"763" 582.076 35.28 1006.3 28 28.9051
"764" 1.74379 0.378 1014.9 25.7 25.9276
"765" 0.000664 40.068 1008.9 28.3 28.7727
"766" 419.695 15.084 1007.8 28.1 29.2982
"767" 0.010734 7.956 1005.6 29.3 29.6982
"768" 26.7125 0.3888 1013.1 22.2 26.0263
"769" 726.299 10.7244 1005.1 29.9 29.3376
"770" 55.1357 17.478 1006.6 26.4 29.1954
"771" 927.05 12.8916 1015.5 25.2 26.1465
"772" 0.008169 18.27 1009.1 27 28.9522
"773" 263.883 16.2144 1012.9 25.4 25.7331
"774" 0.01429 4.2984 1004.7 30.5 29.4169
"775" 79.7588 15.0768 1013.4 24.7 25.2654
"776" 0.03823 31.14 1015.8 26.2 27.1772
"777" -0.005598 22.77 1012.5 26.7 26.9088
"778" 1952.25 32.688 1013.9 24.4 25.5064
"779" 1370.56 17.3124 1013.7 25.9 27.3288
"780" 436.49 0.4068 1014.8 25.6 25.9344
"781" 1741.11 13.9464 1004.7 28.6 29.0934
"782" 1338.03 16.9344 1008.6 27.9 29.3877
"783" -0.007909 41.724 1014.5 25 25.0688
"784" -0.013906 25.9956 1002.9 29 29.0279
"785" 0.037246 36.216 1008 28.3 28.8463
"786" 563.381 39.6 1020.5 23.9 25.6508
"787" -0.023672 50.364 1007.7 26.6 28.641
"788" 0.714115 17.6832 1007.7 27.5 28.9256
"789" 573.195 14.1084 1000.7 27.8 29.2798
"790" 1008.04 23.7168 1012 23.5 25.1208
"791" 0.001523 13.0788 1013.4 25.2 25.7755
"792" 1775.9 30.492 1009.4 28.9 29.5136
"793" 0.024215 21.312 1011.9 27.1 27.5019
"794" 2138.89 54.108 1000.6 29.5 29.4039
"795" 0.02165 31.248 1005.5 28.1 29.5382
"796" 0.019374 19.35 1009.1 28.5 29.1807
"797" 99.1282 6.1524 1001.3 29.2 29.1954
"798" 1930.33 32.904 1011.1 27.2 27.5516
"799" 0.012112 12.3012 1009.1 29.7 29.8662
"800" -0.036288 21.4344 1015.5 24.9 21.8422
"801" 357.497 26.4096 1008.1 28.3 29.3273
"802" -0.005649 31.428 1014.9 24.8 25.4156
"803" 1778.07 6.8508 1013.3 26 26.9394
"804" -0.003697 9.8136 1012 25.2 25.7667
"805" 0.001387 18.6552 1006.3 28.1 29.6812
"806" 211.567 17.0316 1005 28.1 28.7821
"807" 756.003 21.618 1001.8 29.9 29.7896
"808" 1979.99 37.872 1013.9 26.4 26.9921
"809" 1254.11 34.632 1013.3 26.7 26.531
"810" 0.010711 40.32 1008.3 27.5 28.9337
"811" -0.011923 37.62 1012.5 24.5 24.9074
"812" 708.931 22.2876 1003.5 28.9 29.4141
"813" 0.025847 29.196 1011.9 27.4 28.0405
"814" 0.013212 37.62 1005.1 26.8 29.1111
"815" 243.969 8.4348 1008.4 28.1 29.4098
"816" 313.608 37.98 1007.7 27.5 29.1365
"817" 921.78 19.4508 1008.8 26.3 26.684
"818" 0.031437 38.052 1012.3 24.5 25.3265
"819" 578.531 14.0832 1006.7 29.6 29.713
"820" 0.011107 16.6248 1008.6 29.7 29.8896
"821" 1915.03 26.8128 1016.2 25.3 25.8023
"822" 0.004353 9.6192 1010.1 26.4 26.8149
"823" 1535.54 29.412 1015.7 26.3 26.5903
"824" 434.016 28.872 1000.1 28.7 29.5018
"825" 404.049 15.5844 1009.7 28.3 29.3823
"826" 1274.21 37.116 1011.9 24.9 26.478
"827" 0.042679 18.3168 1006.3 28.9 29.7692
"828" 246.948 10.4112 1006.9 28.2 28.4448
"829" 934.678 22.518 1003.2 29.9 29.6523
"830" 936.164 13.7556 1001.3 29 29.4377
"831" 2234.06 20.8944 1008.3 28.3 29.1635
"832" -0.004703 26.766 1001.2 28.7 29.5639
"833" 0.00444 44.964 1006.9 28.4 28.8726
"834" -0.016637 37.98 1012 24.5 25.3046
"835" 1649.51 38.844 1012.2 25.9 26.5859
"836" 0.034458 21.6648 1009.4 26.3 27.6487
"837" 2095.76 39.6 1015.5 25.1 25.8363
"838" 0.016887 13.356 1002.1 28.4 29.3163
"839" 0.127704 21.996 1000.6 29.9 29.6698
"840" 0.034715 28.8 1001.4 28.9 29.5739
"841" -0.009376 8.1252 1011.3 29.2 28.7034
"842" -0.008589 28.1556 1013.2 25.3 25.3917
"843" 200.307 8.8704 1005.2 28.2 28.5719
"844" 2238.72 31.716 1009.1 28.1 28.1794
"845" 0.274698 18.2448 1007.6 28.4 29.1168
"846" 968.262 11.718 1003.3 29.9 29.2056
"847" 301.409 29.592 1013.8 26.2 27.1922
"848" -0.012775 8.3376 1012.3 24.8 25.7701
"849" 383.72 33.516 1013.6 25.3 25.787
"850" 1034.56 14.2344 1008.1 26 26.4885
"851" 0.00322 20.16 1014.5 25.4 25.3487
"852" 0.003315 20.8656 1012.4 24.6 25.1624
"853" 0.044703 34.704 1004.9 27 29.1497
"854" 0.003385 12.7692 1007 27.9 28.5274
"855" 1374.15 32.544 1013.2 25.6 25.8604
"856" 2055.92 16.1676 1006.2 28 29.06
"857" 1747.44 8.3808 1007.6 29.1 29.2448
"858" 346.839 21.6612 1004.9 29.2 30.1043
"859" 0.010747 40.68 1011.6 24.1 24.9938
"860" 0.010208 10.0224 1008.8 28.3 29.352
"861" 0.020974 36.756 999.3 29.2 29.044
"862" 2141.75 33.012 1009.7 28.1 28.2373
"863" 2080.57 25.1604 1009.1 28.1 29.4536
"864" 0.001915 24.8652 1012.4 26.4 27.0064
"865" 0.00916 29.52 1013.9 26.8 26.7758
"866" 0.006886 13.2984 1001.3 28.2 28.8961
"867" -0.028175 28.944 1014.1 26.2 27.234
"868" 0.023438 37.872 1012 25.1 26.7717
"869" 1000.77 18.486 1002.7 27.6 29.3946
"870" 195.87 43.416 1011.6 24.8 25.5326
"871" 1813.52 23.9616 1014.5 25.3 25.9199
"872" 473.34 37.584 1009 27.9 28.8177
"873" 0.010925 50.796 1016.6 24.7 25.258
"874" 186.733 22.4352 1007.7 26.4 28.7458
"875" 0.039449 19.7172 1008.3 25.6 28.7332
"876" 1579.2 34.452 1003.3 27.5 29.2851
"877" 109.172 13.0392 1008.8 25.5 26.9578
"878" 1681.81 43.164 1016.5 25.2 25.8357
"879" 1415.73 24.8184 1008.7 27 28.7533
"880" 106.843 32.724 1003.8 29.6 29.4042
"881" 409.806 13.6944 1012.6 25.8 27.4601
"882" 1226.97 21.6756 1011.3 26.3 27.2027
"883" 1131.99 22.4676 1006.5 28.6 29.1997
"884" 0.008521 35.964 1008 28.4 28.9104
"885" 0.0267 16.2216 1007.2 27.7 29.2675
"886" 1606.99 30.204 1011 25.7 26.1082
"887" 0.019035 5.562 1012.8 26.6 27.0788
"888" 1553.87 25.884 1015.5 24.6 25.3414
"889" 2377.79 27.8532 1009.9 28.3 29.0737
"890" 0.039952 12.3264 1008.3 27.9 28.027
"891" 755.184 38.844 1009.5 28.7 28.8011
"892" 0.011323 2.0484 1003.8 30.3 29.6908
"893" 0.037906 3.2076 1012.1 26 27.0627
"894" 0.0296 12.7692 1006.2 28.4 29.7538
"895" 2251.7 10.4472 1009.3 27.7 28.5634
"896" 1871.12 35.1 1012.3 25.5 26.3722
"897" 0.0234 37.188 1013.7 26.5 26.9799
"898" 945.13 20.0628 1012.2 25.3 25.666
"899" 0.016919 6.1092 1007.9 28 29.1255
"900" 2073.87 40.644 1012 24.8 25.303
"901" 1388.71 25.902 1009.4 27.7 28.5335
"902" 719.467 14.2308 1010.5 25.7 26.6484
"903" 0.000508 14.994 1008.5 29.6 28.9911
"904" 0.023042 20.232 1009.5 28.3 29.2869
"905" -0.029934 19.0872 1014.8 25.6 25.316
"906" 2254.37 29.088 1012.3 27 26.9797
"907" 2177.95 21.672 1006.8 29.1 29.5478
"908" -0.022842 8.2476 1011.5 24.9 25.2202
"909" 0.008995 14.8068 1012.1 29 29.1969
"910" -0.010684 40.608 1015.2 25.1 25.404
"911" 2091.12 25.0776 1016.2 25.3 25.8018
"912" 1903.07 10.0656 1003.8 29.7 29.3169
"913" 0.03613 10.0008 1002 30.1 29.5246
"914" -0.015991 16.4448 1006 27.9 28.4499
"915" 36.9173 39.816 1000.9 29 28.8998
"916" 422.982 47.232 1014.3 24.9 25.2812
"917" 2058.97 22.3884 1011.6 26 26.6165
"918" -0.000153 19.3716 1011.9 24.5 25.1787
"919" 458.047 17.9532 1003.8 27.7 29.4714
"920" 3.40854 14.8248 1006.9 29.5 29.0254
"921" 1020.79 38.556 1011.9 24.5 25.1393
"922" 1938.4 36.396 1015.8 24.9 25.2674
"923" 0.024328 29.232 1009 28.9 29.4931
"924" 555.315 18.846 1003.9 27.1 29.4047
"925" -0.868689 0.5616 1017.2 22.4 26.46
"926" 1403.6 13.4568 1002.7 27.9 29.3789
"927" -0.03795 11.6064 1012.8 24.8 25.2054
"928" 0.028822 14.1336 1012.3 26.1 26.6978
"929" 2022.85 28.0548 1005.9 27.1 28.5825
"930" 237.475 12.798 1005.9 29.8 29.3761
"931" 1069.81 26.7372 1013.7 25.4 26.0323
"932" 0.003094 12.4272 1006.3 26.4 29.3041
"933" 1694.65 22.1904 1013.8 25.8 26.5847
"934" 0.001023 33.3 1000.6 29.7 29.7166
"935" 82.4371 17.6688 1007.4 28.2 29.5121
"936" 0.01063 46.044 1013 25.1 25.7154
"937" 1.52318 5.742 1011.2 24.9 25.2347
"938" 1898.25 38.988 1008.7 28.1 28.1181
"939" 0.010122 6.3504 1004.7 29.2 29.3881
"940" 537.106 14.1624 1000.3 27.7 29.2808
"941" 103.538 49.644 1018.6 24.3 25.2135
"942" 1596.05 32.976 1013 25.8 25.8708
"943" -0.006465 27.0432 1016.5 24.9 25.3032
"944" 0.029463 25.8372 1013.1 26.4 27.3077
"945" 1925.47 39.168 1009.3 28.6 28.73
"946" -0.080774 25.9128 1014.7 25.9 26.3011
"947" 0.034296 22.5 1002.6 29 29.4731
"948" -0.0133 21.708 1014.7 24.8 21.9867
"949" -0.006574 19.7352 1003.3 27.7 29.6139
"950" -0.006961 9.9108 1012.6 26.6 26.9156
"951" 0.002514 43.128 1011.2 24.1 24.9382
"952" 1486.62 27.8064 1011.2 26.3 27.0105
"953" 0.047584 7.704 1006.2 28.3 28.492
"954" 1867.9 23.2668 1013.2 25.6 25.9242
"955" -0.008645 25.3728 1012 26.6 26.9051
"956" 25.4376 0.288 1015.9 22.2 26.5288
"957" 1442.59 38.016 1012.5 24.7 25.196
"958" 3.42958 32.4 1001.2 29.4 29.5816
"959" 110.14 22.9824 1012.2 24.8 25.7572
"960" 1958.42 14.7168 1013.9 25.4 25.6197
"961" 0.038332 9.4752 1001.4 29.1 29.4054
"962" 2.44084 34.992 1010.2 26 27.0153
"963" 0.000994 6.4872 1007.2 29.9 29.2304
"964" 727.536 10.9836 1005.5 28.4 28.5113
"965" 2192.5 25.8012 1006 29.1 28.9421
"966" 1218.99 20.2896 1010.2 25.6 26.5281
"967" 318.266 22.8708 1009.5 29.1 29.1544
"968" 0.021409 20.2572 1015.4 25.9 25.5202
"969" 0.497707 30.528 1008.4 27.8 29.0342
"970" 0.006413 29.16 1003.5 28.9 29.2906
"971" -0.015506 40.824 1009.1 26 28.5762
"972" 1627.62 31.104 1003.1 28.4 28.6919
"973" -0.006564 41.22 1015 23.6 25.1743
"974" 415.655 17.0784 1004.1 29.9 28.8797
"975" 1749.02 38.196 1011.4 24.9 25.312
"976" 0.003469 9.0468 1006.4 28.1 28.492
"977" 537.841 12.9132 1004.5 27.8 28.7815
"978" 465.02 7.4232 1004.1 28.1 29.6078
"979" 0.004599 16.5024 1007 28.3 29.262
"980" 0.012332 5.724 1005 29.8 29.3192
"981" 0.031639 33.156 1001 29 29.3813
"982" -0.015544 29.196 1016.1 25.4 25.1742
"983" 2044.82 36.036 1011.4 24.9 25.3225
"984" 0.026008 11.5056 1010.5 24.5 25.1045
"985" -0.018395 25.056 1003.5 29.4 29.2798
"986" 0.195722 4.5468 1002.8 27.3 29.4684
"987" 761.177 16.9884 1012.4 25.4 25.7106
"988" -0.045811 35.388 1015.9 24.9 25.2243
"989" 0.038496 8.9892 1011.3 25.8 27.2417
"990" 203.159 39.096 1009.4 26.3 28.3661
"991" 0.042973 36.828 1012.3 25.8 26.656
"992" 2379.58 23.5836 1005.9 27.7 28.6237
"993" 0.026855 38.772 1008.4 28.6 28.9645
"994" 1200.8 40.572 1003.4 28.6 28.702
"995" 2140.56 33.984 1002 29.4 29.493
"996" -0.003169 37.008 1010.9 28.9 28.762
"997" 651.453 18.36 1011.1 25 26.852
"998" 1291.62 19.8792 1009 28.2 29.7415
"999" 0.005373 17.9748 1009.1 28.7 29.3534
"1000" 1467.2 34.272 1013.8 24.5 25.5045
"1001" 0.012943 45 1012.6 24.5 24.8295
"1002" 0.032971 14.22 1007.7 29.2 29.8925
"1003" 43.8454 21.8664 1004.2 28.4 29.2503
"1004" 2152.63 20.8584 1006.2 29.4 28.9475
"1005" 0.014876 44.388 1018.7 24.4 25.2664
"1006" 0.04288 32.508 1014.8 26.5 27.2275
"1007" 0.026624 34.884 1017.6 24.2 25.154
"1008" 777.872 26.0424 1004 27.6 29.2796
"1009" 889.578 15.4224 1015.6 25.4 26.1306
"1010" -0.009434 10.6452 1010.9 26 26.8857
"1011" 176.057 33.624 1010.5 27.4 27.4661
"1012" 1849.33 23.9832 1009.3 28.4 29.205
"1013" 1533.35 21.6432 1001.7 26.5 29.4753
"1014" 1303.03 26.4312 1004.7 26.9 28.9275
"1015" 969.64 35.568 1014.8 25.1 24.9931
"1016" 614.757 32.904 1009.3 27.6 28.8196
"1017" -0.001586 20.3616 1004.4 28 29.5048
"1018" 0.037886 24.138 1014.4 27 27.4617
"1019" 0.004552 6.2424 1006.9 29.7 29.644
"1020" 0.008518 16.5636 1013.8 26.3 27.347
"1021" -0.018449 43.128 1013.4 24.1 24.8219
"1022" -0.027146 39.096 1012.3 24.1 26.613
"1023" -0.017734 37.296 1013 24.3 25.3172
"1024" 1612.01 38.7 1014.3 25.2 25.3926
"1025" 2224.74 34.56 1013.2 26 26.5491
"1026" 0.034126 37.26 1013.7 24.5 25.3704
"1027" 2003.54 0.4176 1016.3 25.7 26.2938
"1028" 11.7222 14.8104 1007.3 27.7 28.3754
"1029" 0.002314 11.2896 1005.1 29.3 29.2338
"1030" 0.023877 21.5028 1000.6 28.7 29.4789
"1031" 2190.45 19.9728 1013.2 26.1 27.1679
"1032" -0.019082 20.4516 1012.4 26.4 27.5713
"1033" 402.604 28.7532 1000.3 29.3 29.0128
"1034" 0.018386 4.7232 1005 30.7 29.3204
"1035" 633.609 34.848 1002.2 29.7 29.6667
"1036" 529.964 21.3552 1010.1 27 27.3262
"1037" 0.054857 34.128 1006.8 28.3 28.9301
"1038" 2076.33 20.9844 1012.2 26.1 27.0514
"1039" 0.070689 10.7712 1008.3 28.2 28.0031
